20140410,54.0800,55.2500,53.9100,55.0200,29285300
20140411,53.4600,54.4700,53.3400,53.8900,12733000
20140414,53.9800,54.0700,53.3000,53.7500,12009500
20140415,53.9000,54.2400,52.9200,53.8600,10699200
20140416,54.6900,54.8700,53.9200,54.2100,7244300
20140417,54.9700,55.1700,54.4700,54.4800,7514100
20140421,54.9300,55.0000,54.3200,54.9600,5983300
20140422,55.4700,55.6200,54.5600,54.8800,7460100
20140423,54.9400,55.5700,54.6400,55.5400,6611500
20140424,54.8400,55.6000,54.4500,55.4800,7691000
20140425,53.7200,54.7900,53.4500,54.5800,9638700
20140428,53.6400,54.1200,52.9500,54.1200,9724600
20140429,54.5400,54.6600,53.3900,53.9100,13908800
20140430,51.8300,52.4000,50.8800,51.9500,32515900
20140501,51.6900,52.7500,51.6700,52.0200,12793500
20140502,52.0100,52.5300,51.7000,51.7300,12210600
20140505,52.0000,52.3500,51.5700,51.8000,10896600
20140506,50.9500,52.0700,50.8900,52.0700,14641700
20140507,50.5700,51.0400,49.7700,50.8200,19840100
20140508,50.2600,51.2100,50.0200,50.6300,13043200
20140509,50.5400,50.8700,50.3100,50.5000,14188600
20140512,51.3300,51.3800,50.7100,50.9200,12768700
20140513,51.5800,51.7700,51.2600,51.4100,12640600
20140514,51.6500,52.0800,51.5900,51.7900,11144200
20140515,51.3600,51.4700,50.6500,51.2000,12553200
20140516,51.9500,52.4800,50.9800,51.6500,18487100
20140519,52.3300,52.4600,51.6400,51.7500,8168500
20140520,51.9600,52.2200,51.6400,52.1900,6336500
20140521,51.8800,51.8800,50.3000,50.8600,17418700
20140522,51.5000,52.0600,51.1900,51.9900,12673800
20140523,52.0200,52.0400,51.5100,51.7100,7123800
20140527,51.7700,52.3200,51.7000,52.3100,10333600
20140528,50.3900,51.7900,50.3000,51.7400,18819100
20140529,50.1400,50.7900,49.9600,50.6400,16760800
20140530,50.7300,50.7900,49.8100,50.3400,15424300
20140602,50.4900,50.9400,50.3300,50.6800,7658400
20140603,50.4200,50.9200,50.2700,50.4500,8618300
20140604,50.4500,50.7500,49.9200,50.3900,6620900
20140605,50.5800,50.6600,50.0800,50.6600,12025800
20140606,49.7000,50.8800,49.5000,50.8800,21416200
20140609,49.5800,49.7300,48.5000,49.1100,22165100
20140610,48.2500,48.8100,48.1700,48.6500,35990300
20140611,48.8300,48.9000,48.1400,48.3000,15313700
20140612,48.5600,49.1200,48.5000,48.8700,13596500
20140613,49.0400,49.2700,48.6100,48.7800,9072000
20140616,49.0000,49.1700,48.7400,48.9200,7707800
20140617,49.0600,49.2200,48.7800,48.9000,8633700
20140618,49.6600,49.7400,48.8600,49.1900,9222700
20140619,49.6000,49.8000,49.5000,49.7000,11921700
20140620,49.3400,49.7500,48.9500,49.7400,18571600
20140623,49.3900,49.6600,48.9000,49.4700,9423200
20140624,48.8500,49.4900,48.7600,49.3900,11606400
20140625,49.3200,49.5000,48.6700,48.8000,8941700
20140626,49.4700,49.6700,49.0300,49.5000,8076200
20140627,50.0800,50.1800,49.4300,49.5800,11044100
20140630,50.0600,50.1900,49.8000,50.1900,10604100
20140701,50.5000,50.6700,50.0700,50.1900,8805200
20140702,50.5500,50.8000,50.5000,50.5100,9345300
20140703,50.9400,51.0800,50.6200,50.9600,4612000
20140707,50.7400,50.9800,50.6100,50.9300,7219300
20140708,50.1800,50.7700,50.0100,50.6100,13072000
20140709,50.9300,50.9300,50.0100,50.3000,8425600
20140710,50.3400,50.5400,49.7400,50.2200,8327000
20140711,51.5000,51.8300,51.0000,51.0000,13892900
20140714,51.1600,51.3100,50.6700,51.2500,9402500
20140715,50.8200,51.4900,50.5300,51.4500,9431100
20140716,50.7000,51.1800,50.5000,51.0300,13817400
20140717,51.0300,51.8400,50.8300,51.1000,21706700
20140718,51.4800,51.6400,50.5800,50.9300,12948700
20140721,51.7000,51.8600,51.0400,51.2700,9922500
20140722,52.0500,52.2900,51.7100,51.8700,10423500
20140723,52.6600,52.7200,51.8700,52.0000,13881000
20140724,53.2300,53.5000,52.5200,52.5200,16257600
20140725,52.7500,53.1000,52.5400,52.7800,11250800
20140728,52.9300,53.0900,52.2300,52.9100,9402700
20140729,53.2100,53.3800,52.7500,53.1000,12015300
20140730,53.2300,53.5800,52.7600,53.2800,9101900
20140731,52.8300,53.0600,52.6600,52.9400,11514200
20140801,52.5300,52.9100,52.1400,52.7800,12844200
20140804,53.0600,53.1300,52.2400,52.4100,11999300
20140805,53.2600,53.3200,52.8200,53.0100,10997100
20140806,53.4600,53.6900,52.8000,52.9600,10209800
20140807,53.5600,54.2500,53.4200,53.6800,10049600
20140808,54.0900,54.1700,53.1500,53.5800,10326800
20140811,53.8800,54.4400,53.7300,54.2300,7929400
20140812,53.4300,53.9300,53.1800,53.8700,7719000
20140813,52.9400,53.1500,52.5000,52.7600,12375200
20140814,52.9300,53.1600,52.8100,52.8800,9930900
20140815,52.6400,53.3800,52.5800,53.3800,13588900
20140818,53.1100,53.1700,52.8100,53.0600,8867400
20140819,53.7500,53.7600,53.1400,53.2800,8113400
20140820,53.4000,53.6700,53.2800,53.5100,7511600
20140821,55.8900,57.0500,53.5000,53.5200,50434100
20140822,55.5000,55.9800,55.2200,55.7000,11738200
20140825,55.4900,56.1200,55.3800,55.6100,6733700
20140826,56.2500,56.5000,55.4100,55.5000,8994500
20140827,55.9200,56.7100,55.7800,56.2800,7576900
20140828,55.4300,55.8600,55.0300,55.8600,9602900
20140829,55.5000,55.7600,54.9400,55.7600,8658500
20140902,54.8800,55.5900,54.6900,55.4800,11178500
20140903,54.5500,55.3100,54.3500,55.1400,8117300
20140904,54.4400,55.4500,53.9900,54.7900,13083500
20140905,53.9000,54.4100,53.3000,54.3000,16203700
20140908,54.2300,54.2800,53.4700,53.7800,9067200
20140909,52.7300,55.0000,52.4300,54.3600,20227700
20140910,51.1000,51.5500,50.5400,51.4800,31000400
20140911,50.6800,51.2800,50.5100,50.7800,16968200
20140912,52.1900,53.0700,50.0400,50.6000,42371100
20140915,50.9600,52.2900,50.7600,52.2200,12764800
20140916,51.6100,51.8800,50.5600,50.9700,13644100
20140917,51.9500,52.1400,51.4000,51.7200,11468000
20140918,52.7000,52.7300,51.7700,52.0000,12390200
20140919,52.4000,53.0600,52.3300,52.8700,20415400
20140922,52.4700,52.5000,51.8300,52.2700,9501400
20140923,52.7400,53.0400,52.1700,52.3000,11232500
20140924,52.9300,53.1900,52.6300,52.8000,8766100
20140925,52.1500,52.9300,52.0200,52.7400,7517900
20140926,52.9300,53.1400,51.9500,52.0000,7569200
20140929,52.6600,53.0100,52.3000,52.5100,6996300
20140930,56.6300,57.3000,55.9500,56.6200,77254496
20141001,55.4600,56.0800,54.9800,55.1500,24292300
20141002,54.8600,55.6200,54.3700,55.2300,12521600
20141003,54.4400,55.1900,54.1600,55.0600,9569500
20141006,53.5500,54.5500,53.4800,54.4800,9324900
20141007,52.9700,53.6800,52.9400,53.2200,9623600
20141008,54.5100,54.6700,53.2200,53.2800,15358100
20141009,52.8600,54.2200,52.8000,54.1700,8951000
20141010,51.8600,52.8400,51.8300,52.8000,9128700
20141013,50.4600,51.9300,50.3600,51.5600,9653900
20141014,50.5900,51.5000,50.3600,50.9400,12413200
20141015,50.2400,50.3200,48.9200,50.0600,16801900
20141016,47.8800,48.6900,46.3400,48.4900,38140800
20141017,47.9500,48.5800,47.9200,48.2400,13942300
20141020,49.2000,49.3600,47.9100,48.0400,12497400
20141021,50.8600,50.9700,49.5200,49.6500,13959700
20141022,50.1300,51.6100,49.9700,51.2000,13560000
20141023,50.7900,51.0700,50.3600,50.6100,10796700
