20141216,633.5200,649.1100,632.4300,648.8300,414800
20141217,649.1500,651.5800,635.0000,635.0000,338300
20141218,655.6000,658.5000,645.8600,655.4900,320200
20141219,651.4200,659.0000,648.2400,658.7400,392400
20141222,667.6600,669.1000,652.2900,652.3100,380600
20141223,669.2100,671.9600,665.3900,670.0000,225400
20141224,672.7900,676.6800,667.8000,668.5300,136900
20141226,678.0600,679.7500,672.3200,672.7600,212000
20141229,692.6900,696.5600,675.5000,675.7500,504300
20141230,684.9100,693.0000,680.4200,691.3500,268900
20141231,684.5100,693.9600,683.4300,685.5500,302500
20150102,678.4000,687.4700,671.0100,686.0000,324800
20150105,667.6900,679.9200,664.2000,678.4000,374400
20150106,664.3800,672.0000,653.7700,666.7900,609400
20150107,694.2600,694.8500,668.4000,668.4000,685600
20150108,719.9900,727.9700,702.5000,702.5000,1169900
20150109,714.2700,722.1700,711.9600,721.8500,404300
20150112,711.7000,719.0000,709.4800,718.8900,276800
20150113,714.0600,724.4800,707.1600,715.7400,348100
20150114,709.7400,713.0200,700.0000,703.2100,318600
20150115,700.7800,715.1000,698.1100,709.0000,344600
20150116,711.1100,712.2300,696.5700,696.5700,316100
20150120,705.7800,716.0000,702.5000,714.8900,340900
20150121,703.8900,710.5200,702.0600,704.4000,307500
20150122,713.4400,715.1800,703.5400,706.8100,301300
20150123,713.6900,721.0000,713.0000,715.4800,324600
20150126,723.4300,725.8600,712.3700,715.3400,227700
20150127,721.3300,724.8300,716.0000,718.3800,275600
20150128,711.9900,726.9800,710.6400,722.9700,244500
20150129,714.5300,717.1500,708.8200,715.5500,273700
20150130,709.8400,716.9800,707.7200,714.6400,385100
20150202,712.5500,716.4400,700.0100,713.5500,467900
20150203,726.6300,726.6300,710.0000,716.5000,1364200
20150204,676.0000,686.7200,667.1500,680.2800,2474700
20150205,670.9100,679.9900,670.0300,679.8000,830300
20150206,659.9200,677.8900,657.9800,677.0000,864100
20150209,648.0100,658.0700,647.2800,655.7800,646500
20150210,665.0300,666.2500,648.9300,652.0000,734500
20150211,669.6400,676.7500,664.0000,666.3600,528200
20150212,670.2900,672.2400,665.2600,671.0800,288500
20150213,674.8900,678.1700,667.1300,671.6700,377400
20150217,670.9300,677.6700,669.3000,674.4600,280300
20150218,674.5700,674.9500,669.0000,669.9600,297000
20150219,673.2800,682.5200,672.2400,674.6000,295400
20150220,674.0000,674.6800,669.3800,670.5900,265600
20150223,671.1700,679.7200,670.0000,673.4700,215200
20150224,667.9100,673.2200,666.5200,670.1500,235800
20150225,675.5200,678.9400,668.7200,670.3000,378800
20150226,670.2900,678.8900,669.1400,675.0000,281900
20150227,664.9700,673.5900,664.9700,670.5000,440600
20150302,670.8600,673.3000,663.0500,664.9700,398700
20150303,668.4300,672.2600,664.5600,670.3800,264200
20150304,664.1600,667.0000,659.2500,664.6000,306000
20150305,670.4900,671.5900,666.2000,667.1600,249600
20150306,658.6800,666.9200,657.6100,666.9200,381600
20150309,660.3400,662.9800,653.3700,658.0100,321300
20150310,654.7400,658.3300,652.3000,657.1400,240400
20150311,660.7700,667.8000,658.2900,658.6800,350900
20150312,670.3900,671.5900,662.3300,662.5300,276600
20150313,674.5100,677.6400,667.5100,668.0000,358500
20150316,678.8800,682.5000,676.0900,676.0900,275000
20150317,672.0000,678.4600,671.0100,677.0000,305600
20150318,673.2800,674.6300,662.7000,669.2600,476700
20150319,680.6700,681.1800,671.0000,673.9700,389000
20150320,686.6500,689.2300,682.4400,684.9600,455500
20150323,687.3400,692.4300,682.8300,685.6500,279800
20150324,680.8100,689.7100,680.4100,686.5000,330600
20150325,665.9700,683.1300,665.7400,680.0000,369800
20150326,658.8200,664.8700,658.0700,662.2700,370200
20150327,662.7200,668.6400,658.0100,660.5100,286000
20150330,655.3600,669.0100,651.5000,668.0700,418300
20150331,650.5400,659.2600,650.5400,653.8200,331400
20150401,652.5300,653.0200,644.0600,650.0000,404600
20150402,652.3900,656.0600,648.8800,653.0000,308000
20150406,660.0200,663.2900,648.0000,648.4800,284200
20150407,658.4600,664.2900,654.7400,659.4200,323800
20150408,654.5500,662.7000,652.5000,658.4600,548800
20150409,651.7200,654.5000,648.5700,653.7900,373400
